"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"14.08.2015","10.194,48","10.201,66","10.426,06","10.157,77","","-0,07%"
"13.08.2015","10.201,66","9.886,10","10.201,66","9.721,31","","3,19%"
"12.08.2015","9.886,10","10.080,39","10.205,31","9.883,63","","-1,93%"
"11.08.2015","10.080,39","10.104,42","10.204,20","9.964,14","","-0,24%"
"10.08.2015","10.104,42","9.581,28","10.166,05","9.581,28","","5,46%"
"07.08.2015","9.581,28","9.202,23","9.588,80","9.202,23","","4,12%"
"06.08.2015","9.202,23","9.265,52","9.371,84","8.999,69","","-0,68%"
"05.08.2015","9.265,52","9.481,06","9.618,35","9.210,17","","-2,27%"
"04.08.2015","9.481,06","8.915,05","9.507,23","8.909,24","","6,35%"
"03.08.2015","8.915,05","9.466,13","9.466,13","8.837,83","","-5,82%"
"31.07.2015","9.466,13","9.708,21","9.755,77","9.304,90","","-2,49%"
"30.07.2015","9.708,21","9.976,96","10.231,56","9.648,39","","-2,69%"
"29.07.2015","9.976,96","9.473,99","9.988,75","9.218,14","","5,31%"
"28.07.2015","9.473,99","9.737,77","9.873,79","9.073,38","","-2,71%"
"27.07.2015","9.737,77","10.516,77","10.631,60","9.737,77","","-7,41%"
"24.07.2015","10.516,77","10.646,47","10.916,70","10.400,70","","-1,22%"
"23.07.2015","10.646,47","10.380,40","10.703,36","10.269,45","","2,56%"
"22.07.2015","10.380,40","10.080,75","10.423,49","10.080,75","","2,97%"
"21.07.2015","10.080,75","9.999,32","10.203,37","9.779,08","","0,81%"
"20.07.2015","9.999,32","9.647,57","10.143,49","9.647,57","","3,65%"
"17.07.2015","9.647,57","9.097,29","9.708,84","9.097,29","","6,05%"
"16.07.2015","9.097,29","8.987,08","9.306,38","8.612,77","","1,23%"
"15.07.2015","8.987,08","9.339,16","9.456,09","8.980,18","","-3,77%"
"14.07.2015","9.339,16","8.887,77","9.413,01","8.887,77","","5,08%"
"13.07.2015","8.887,77","8.442,12","8.894,12","8.442,12","","5,28%"
"10.07.2015","8.442,12","8.222,21","8.442,12","8.222,21","","2,67%"
"09.07.2015","8.222,21","8.030,90","8.222,21","8.003,46","","2,38%"
"08.07.2015","8.030,90","8.227,70","8.227,70","8.002,35","","-2,39%"
"07.07.2015","8.227,70","8.723,49","8.723,49","8.221,49","","-5,68%"
"06.07.2015","8.723,49","9.025,29","9.522,17","8.454,12","","-3,34%"
"03.07.2015","9.025,29","9.553,90","9.806,16","8.803,01","","-5,53%"
"02.07.2015","9.553,90","10.205,45","10.214,88","9.474,08","","-6,38%"
"01.07.2015","10.205,45","10.806,63","11.144,41","10.150,43","","-5,56%"
"30.06.2015","10.806,63","10.168,69","10.810,07","9.364,53","","6,27%"
"29.06.2015","10.168,69","11.068,57","11.191,16","10.126,11","","-8,13%"
"26.06.2015","11.068,57","12.170,69","12.170,69","11.068,57","","-9,06%"
"25.06.2015","12.170,69","12.894,94","12.980,43","12.055,67","","-5,62%"
"24.06.2015","12.894,94","12.836,29","13.134,90","12.567,07","","0,46%"
"23.06.2015","12.836,29","12.829,71","12.947,49","12.046,14","","0,05%"
"19.06.2015","12.829,71","13.610,11","13.610,11","12.769,01","","-5,73%"
"18.06.2015","13.610,11","14.274,80","14.291,20","13.581,26","","-4,66%"
"17.06.2015","14.274,80","13.916,66","14.318,11","13.461,37","","2,57%"
"16.06.2015","13.916,66","14.681,77","14.681,77","13.794,78","","-5,21%"
"15.06.2015","14.681,77","15.298,32","15.308,45","14.660,85","","-4,03%"
"12.06.2015","15.298,32","15.218,71","15.388,15","15.167,27","","0,52%"
"11.06.2015","15.218,71","15.008,75","15.244,83","15.004,84","","1,40%"
"10.06.2015","15.008,75","14.591,74","15.150,30","14.439,71","","2,86%"
"09.06.2015","14.591,74","14.579,18","14.947,67","14.410,94","","0,09%"
"08.06.2015","14.579,18","15.060,65","15.060,65","14.381,12","","-3,20%"
"05.06.2015","15.060,65","15.185,24","15.530,01","14.860,89","","-0,82%"
"04.06.2015","15.185,24","15.449,95","15.449,95","14.267,14","","-1,71%"
"03.06.2015","15.449,95","15.472,50","15.652,92","15.060,08","","-0,15%"
"02.06.2015","15.472,50","14.846,17","15.472,50","14.846,17","","4,22%"
"01.06.2015","14.846,17","14.073,00","14.858,21","14.073,00","","5,49%"
"29.05.2015","14.073,00","13.670,92","14.307,98","13.258,65","","2,94%"
"28.05.2015","13.670,92","14.622,75","14.679,31","13.622,03","","-6,51%"
"27.05.2015","14.622,75","14.541,96","14.721,27","14.249,77","","0,56%"
"26.05.2015","14.541,96","13.860,33","14.541,96","13.860,33","","4,92%"
"25.05.2015","13.860,33","13.749,34","13.896,22","13.369,49","","0,81%"
"22.05.2015","13.749,34","13.861,77","14.119,47","13.489,64","","-0,81%"
"21.05.2015","13.861,77","13.441,52","13.862,94","13.441,52","","3,13%"
"20.05.2015","13.441,52","13.122,01","13.717,21","13.122,01","","2,43%"
"19.05.2015","13.122,01","12.933,72","13.172,39","12.766,44","","1,46%"
"18.05.2015","12.933,72","12.489,28","12.952,39","12.489,28","","3,56%"
"15.05.2015","12.489,28","12.482,85","12.615,51","12.198,69","","0,05%"
"14.05.2015","12.482,85","12.606,56","12.795,87","12.448,51","","-0,98%"
"13.05.2015","12.606,56","12.426,84","12.827,89","12.173,63","","1,45%"
"12.05.2015","12.426,84","12.113,25","12.445,24","12.032,40","","2,59%"
"11.05.2015","12.113,25","11.383,51","12.127,14","11.383,51","","6,41%"
"08.05.2015","11.383,51","10.676,85","11.383,51","10.676,85","","6,62%"
"07.05.2015","10.676,85","10.817,36","10.864,24","10.641,20","","-1,30%"
"06.05.2015","10.817,36","10.719,63","11.111,06","10.719,63","","0,91%"
"05.05.2015","10.719,63","11.071,21","11.071,21","10.624,67","","-3,18%"
"04.05.2015","11.071,21","11.168,41","11.185,51","10.940,04","","-0,87%"
"30.04.2015","11.168,41","10.966,28","11.312,63","10.966,28","","1,84%"
"29.04.2015","10.966,28","10.559,90","10.966,28","10.441,44","","3,85%"
"28.04.2015","10.559,90","10.980,04","10.980,04","10.460,21","","-3,83%"
"27.04.2015","10.980,04","10.919,05","11.147,62","10.904,12","","0,56%"
"24.04.2015","10.919,05","10.763,01","10.919,05","10.623,12","","1,45%"
"23.04.2015","10.763,01","10.765,84","10.809,43","10.643,12","","-0,03%"
"22.04.2015","10.765,84","10.552,93","10.825,73","10.552,93","","2,02%"
"21.04.2015","10.552,93","10.109,68","10.552,93","10.109,68","","4,38%"
"20.04.2015","10.109,68","10.377,86","10.388,71","10.066,63","","-2,58%"
"17.04.2015","10.377,86","10.295,53","10.395,46","10.249,16","","0,80%"
"16.04.2015","10.295,53","10.181,34","10.390,35","9.977,84","","1,12%"
"15.04.2015","10.181,34","10.670,37","10.670,37","10.175,59","","-4,58%"
"14.04.2015","10.670,37","10.841,09","10.841,09","10.566,87","","-1,57%"
"13.04.2015","10.841,09","10.641,78","10.896,61","10.598,80","","1,87%"
"10.04.2015","10.641,78","10.352,42","10.678,30","10.255,01","","2,80%"
"09.04.2015","10.352,42","10.368,49","10.368,49","9.806,40","","-0,15%"
"08.04.2015","10.368,49","10.587,22","10.588,34","10.196,79","","-2,07%"
"07.04.2015","10.587,22","10.392,88","10.590,99","10.392,88","","1,87%"
"03.04.2015","10.392,88","10.218,20","10.417,24","10.083,71","","1,71%"
"02.04.2015","10.218,20","10.048,15","10.218,46","10.042,64","","1,69%"
"01.04.2015","10.048,15","9.757,87","10.066,36","9.757,87","","2,97%"
"31.03.2015","9.757,87","9.623,66","9.860,05","9.590,54","","1,39%"
"30.03.2015","9.623,66","9.695,65","9.749,46","9.502,60","","-0,74%"
"27.03.2015","9.695,65","9.573,42","9.729,04","9.473,22","","1,28%"
"26.03.2015","9.573,42","10.019,74","10.019,74","9.493,34","","-4,45%"
"25.03.2015","10.019,74","9.971,93","10.187,49","9.907,14","","0,48%"
"24.03.2015","9.971,93","9.711,26","9.991,53","9.508,93","","2,68%"
"23.03.2015","9.711,26","9.260,04","9.712,42","9.260,04","","4,87%"
"20.03.2015","9.260,04","8.984,17","9.274,63","8.984,17","","3,07%"
"19.03.2015","8.984,17","8.872,57","8.984,17","8.824,92","","1,26%"
"18.03.2015","8.872,57","8.753,57","8.872,66","8.633,15","","1,36%"
"17.03.2015","8.753,57","8.700,43","8.801,30","8.653,37","","0,61%"
"16.03.2015","8.700,43","8.308,91","8.716,19","8.308,91","","4,71%"
"13.03.2015","8.308,91","8.125,01","8.308,91","8.125,01","","2,26%"
"12.03.2015","8.125,01","8.112,43","8.154,03","7.999,88","","0,16%"
"11.03.2015","8.112,43","8.131,79","8.151,69","8.087,87","","-0,24%"
"10.03.2015","8.131,79","8.060,29","8.179,39","8.060,29","","0,89%"
"09.03.2015","8.060,29","7.912,90","8.060,64","7.852,69","","1,86%"
"06.03.2015","7.912,90","8.084,80","8.122,13","7.897,15","","-2,13%"
"05.03.2015","8.084,80","8.130,18","8.191,06","8.059,53","","-0,56%"
"04.03.2015","8.130,18","8.031,07","8.139,13","8.031,07","","1,23%"
"03.03.2015","8.031,07","8.166,88","8.190,98","8.008,04","","-1,66%"
"02.03.2015","8.166,88","7.993,87","8.178,82","7.958,35","","2,16%"
"27.02.2015","7.993,87","7.870,90","8.017,20","7.862,15","","1,56%"
"26.02.2015","7.870,90","7.825,47","7.870,90","7.701,18","","0,58%"
"25.02.2015","7.825,47","7.954,70","7.995,50","7.780,72","","-1,62%"
"17.02.2015","7.954,70","7.936,29","7.982,77","7.852,82","","0,23%"
"16.02.2015","7.936,29","7.574,33","7.936,29","7.574,33","","4,78%"
"13.02.2015","7.574,33","7.507,35","7.604,51","7.507,35","","0,89%"
"12.02.2015","7.507,35","7.497,20","7.565,55","7.491,75","","0,14%"
"11.02.2015","7.497,20","7.258,61","7.519,35","7.258,61","","3,29%"
"10.02.2015","7.258,61","7.069,64","7.259,17","7.046,06","","2,67%"
"09.02.2015","7.069,64","7.108,83","7.204,01","7.057,01","","-0,55%"
"06.02.2015","7.108,83","7.285,95","7.299,25","7.069,01","","-2,43%"
"05.02.2015","7.285,95","7.217,18","7.473,73","7.192,96","","0,95%"
"04.02.2015","7.217,18","7.241,47","7.315,91","7.188,19","","-0,34%"
"03.02.2015","7.241,47","7.059,62","7.300,35","7.059,62","","2,58%"
"02.02.2015","7.059,62","7.032,20","7.122,15","6.951,58","","0,39%"
"30.01.2015","7.032,20","7.186,53","7.235,78","7.023,97","","-2,15%"
"29.01.2015","7.186,53","7.177,43","7.209,37","7.089,22","","0,13%"
"28.01.2015","7.177,43","7.298,96","7.333,80","7.156,19","","-1,67%"
"27.01.2015","7.298,96","7.259,89","7.328,94","7.172,07","","0,54%"
"26.01.2015","7.259,89","7.028,53","7.268,01","7.028,53","","3,29%"
"23.01.2015","7.028,53","7.200,99","7.222,22","7.000,31","","-2,39%"
"22.01.2015","7.200,99","7.115,16","7.222,81","7.090,16","","1,21%"
"21.01.2015","7.115,16","7.029,83","7.115,16","7.007,36","","1,21%"
"20.01.2015","7.029,83","6.629,47","7.029,83","6.629,47","","6,04%"
"19.01.2015","6.629,47","6.854,19","6.925,85","6.523,62","","-3,28%"
"16.01.2015","6.854,19","6.621,80","6.867,36","6.605,15","","3,51%"
"15.01.2015","6.621,80","6.601,64","6.652,63","6.565,76","","0,31%"
"14.01.2015","6.601,64","6.651,17","6.682,18","6.573,25","","-0,74%"
"13.01.2015","6.651,17","6.388,51","6.683,63","6.388,51","","4,11%"
"12.01.2015","6.388,51","6.331,14","6.403,81","6.289,01","","0,91%"
"09.01.2015","6.331,14","6.341,55","6.472,15","6.330,83","","-0,16%"
"08.01.2015","6.341,55","6.314,57","6.401,85","6.277,24","","0,43%"
"07.01.2015","6.314,57","6.347,25","6.347,25","6.251,09","","-0,51%"
"06.01.2015","6.347,25","6.159,76","6.355,73","6.085,49","","3,04%"
"05.01.2015","6.159,76","6.112,71","6.192,53","5.991,73","","0,77%"
"04.01.2015","6.112,71","6.112,71","6.112,71","6.112,71","","0,00%"
"31.12.2014","6.112,71","6.059,00","6.127,88","6.038,71","","0,89%"
"30.12.2014","6.059,00","6.202,88","6.202,88","6.040,69","","-2,32%"
"29.12.2014","6.202,88","6.353,70","6.368,25","6.161,82","","-2,37%"
"28.12.2014","6.353,70","6.353,70","6.353,70","6.353,70","","0,00%"
"26.12.2014","6.353,70","6.351,22","6.360,25","6.302,03","","0,04%"
"25.12.2014","6.351,22","6.215,26","6.351,22","6.215,26","","2,19%"
"24.12.2014","6.215,26","6.113,37","6.216,12","6.113,37","","1,67%"
"23.12.2014","6.113,37","6.265,11","6.319,55","6.093,66","","-2,42%"
"22.12.2014","6.265,11","6.650,28","6.650,28","6.250,68","","-5,79%"
"19.12.2014","6.650,28","6.753,16","6.753,16","6.534,87","","-1,52%"
"18.12.2014","6.753,16","6.712,72","6.811,43","6.699,39","","0,60%"
"17.12.2014","6.712,72","6.688,82","6.751,74","6.656,22","","0,36%"
"16.12.2014","6.688,82","6.724,27","6.763,11","6.643,31","","-0,53%"
"15.12.2014","6.724,27","6.549,45","6.745,82","6.512,39","","2,67%"
"14.12.2014","6.549,45","6.549,45","6.549,45","6.549,45","","0,00%"
"12.12.2014","6.549,45","6.398,38","6.556,32","6.398,38","","2,36%"
"11.12.2014","6.398,38","6.322,81","6.405,30","6.260,57","","1,20%"
"10.12.2014","6.322,81","6.090,16","6.332,37","6.090,16","","3,82%"
"09.12.2014","6.090,16","6.427,47","6.427,47","6.077,45","","-5,25%"
"08.12.2014","6.427,47","6.403,37","6.481,76","6.318,48","","0,38%"
"05.12.2014","6.403,37","6.462,55","6.498,45","6.170,65","","-0,92%"
"04.12.2014","6.462,55","6.305,50","6.462,55","6.305,50","","2,49%"
"03.12.2014","6.305,50","6.229,73","6.305,50","6.168,93","","1,22%"
"02.12.2014","6.229,73","6.134,70","6.246,27","6.117,73","","1,55%"
"01.12.2014","6.134,70","6.200,85","6.200,85","6.095,66","","-1,07%"
"28.11.2014","6.200,85","6.190,59","6.232,76","6.147,06","","0,17%"
"27.11.2014","6.190,59","6.206,95","6.236,09","6.148,08","","-0,26%"
"26.11.2014","6.206,95","6.186,66","6.216,54","6.169,44","","0,33%"
"25.11.2014","6.186,66","6.068,90","6.198,37","6.068,90","","1,94%"
"24.11.2014","6.068,90","5.941,49","6.068,90","5.941,49","","2,14%"
"21.11.2014","5.941,49","5.907,12","5.943,76","5.907,12","","0,58%"
"20.11.2014","5.907,12","5.943,10","5.956,40","5.891,90","","-0,61%"
"19.11.2014","5.943,10","5.819,03","5.996,91","5.814,23","","2,13%"
"18.11.2014","5.819,03","5.790,65","5.819,03","5.771,03","","0,49%"
"17.11.2014","5.790,65","5.738,46","5.823,28","5.716,94","","0,91%"
"16.11.2014","5.738,46","5.738,46","5.738,46","5.738,46","","0,00%"
"14.11.2014","5.738,46","5.710,02","5.739,17","5.684,48","","0,50%"
"13.11.2014","5.710,02","5.815,32","5.815,32","5.673,08","","-1,81%"
"12.11.2014","5.815,32","5.736,31","5.815,32","5.726,58","","1,38%"
"11.11.2014","5.736,31","5.879,94","5.910,37","5.696,99","","-2,44%"
"10.11.2014","5.879,94","5.836,44","5.879,94","5.826,75","","0,75%"
"07.11.2014","5.836,44","5.861,41","5.915,18","5.824,20","","-0,43%"
"06.11.2014","5.861,41","5.805,28","5.861,41","5.805,28","","0,97%"
"05.11.2014","5.805,28","5.822,64","5.826,96","5.791,92","","-0,30%"
"04.11.2014","5.822,64","5.851,50","5.851,50","5.792,89","","-0,49%"
"03.11.2014","5.851,50","5.804,32","5.854,36","5.804,32","","0,81%"
"31.10.2014","5.804,32","5.840,95","5.850,72","5.751,19","","-0,63%"
"30.10.2014","5.840,95","5.859,82","5.877,03","5.815,27","","-0,32%"
"29.10.2014","5.859,82","5.990,62","6.013,43","5.817,77","","-2,18%"
"28.10.2014","5.990,62","5.868,12","5.990,62","5.868,12","","2,09%"
"27.10.2014","5.868,12","5.856,08","5.875,53","5.798,71","","0,21%"
"24.10.2014","5.856,08","5.833,63","5.889,21","5.824,36","","0,38%"
"23.10.2014","5.833,63","5.907,50","5.916,74","5.795,07","","-1,25%"
"22.10.2014","5.907,50","5.921,41","5.996,20","5.894,00","","-0,23%"
"21.10.2014","5.921,41","5.964,87","6.003,99","5.916,26","","-0,73%"
"20.10.2014","5.964,87","5.849,12","5.965,33","5.849,12","","1,98%"
"17.10.2014","5.849,12","5.898,28","5.906,08","5.751,52","","-0,83%"
"16.10.2014","5.898,28","5.999,56","6.009,81","5.897,30","","-1,69%"
"15.10.2014","5.999,56","5.969,43","6.004,17","5.920,61","","0,50%"
"14.10.2014","5.969,43","5.960,84","6.026,45","5.932,79","","0,14%"
"13.10.2014","5.960,84","6.010,95","6.010,95","5.870,66","","-0,83%"
"10.10.2014","6.010,95","6.068,66","6.068,66","5.972,87","","-0,95%"
"09.10.2014","6.068,66","6.091,63","6.121,33","6.001,58","","-0,38%"
"08.10.2014","6.091,63","6.043,64","6.091,63","6.022,86","","0,79%"
"30.09.2014","6.043,64","5.965,67","6.043,64","5.965,67","","1,31%"
"29.09.2014","5.965,67","5.906,28","5.976,86","5.906,28","","1,01%"
"27.09.2014","5.906,28","5.906,28","5.906,28","5.906,28","","0,00%"
"26.09.2014","5.906,28","5.869,84","5.918,62","5.840,07","","0,62%"
"25.09.2014","5.869,84","5.860,09","5.938,54","5.849,99","","0,17%"
"24.09.2014","5.860,09","5.799,22","5.861,03","5.770,74","","1,05%"
"23.09.2014","5.799,22","5.709,70","5.799,22","5.709,70","","1,57%"
"22.09.2014","5.709,70","5.737,30","5.737,30","5.672,61","","-0,48%"
"19.09.2014","5.737,30","5.673,57","5.747,05","5.659,94","","1,12%"
"18.09.2014","5.673,57","5.652,67","5.686,41","5.641,56","","0,37%"
"17.09.2014","5.652,67","5.617,27","5.655,02","5.555,99","","0,63%"
"16.09.2014","5.617,27","5.860,88","5.860,88","5.613,93","","-4,16%"
"15.09.2014","5.860,88","5.828,00","5.872,02","5.810,68","","0,56%"
"13.09.2014","5.828,00","5.828,00","5.828,00","5.828,00","","0,00%"
"12.09.2014","5.828,00","5.776,42","5.828,86","5.753,40","","0,89%"
"11.09.2014","5.776,42","5.742,28","5.836,81","5.723,33","","0,59%"
"10.09.2014","5.742,28","5.729,61","5.748,42","5.684,63","","0,22%"
"09.09.2014","5.729,61","5.721,42","5.739,87","5.676,64","","0,14%"
"05.09.2014","5.721,42","5.716,56","5.738,28","5.681,16","","0,09%"
"04.09.2014","5.716,56","5.687,04","5.728,36","5.656,53","","0,52%"
"03.09.2014","5.687,04","5.663,40","5.696,55","5.650,68","","0,42%"
"02.09.2014","5.663,40","5.559,51","5.663,40","5.559,51","","1,87%"
"01.09.2014","5.559,51","5.455,64","5.562,04","5.455,64","","1,90%"
"31.08.2014","5.455,64","5.455,64","5.455,64","5.455,64","","0,00%"
"29.08.2014","5.455,64","5.370,93","5.455,64","5.363,40","","1,58%"
"28.08.2014","5.370,93","5.396,23","5.423,45","5.357,86","","-0,47%"
"27.08.2014","5.396,23","5.336,56","5.432,59","5.336,56","","1,12%"
"26.08.2014","5.336,56","5.411,06","5.419,24","5.315,75","","-1,38%"
"25.08.2014","5.411,06","5.475,21","5.478,29","5.411,06","","-1,17%"
"22.08.2014","5.475,21","5.428,85","5.482,81","5.422,60","","0,85%"
"21.08.2014","5.428,85","5.423,89","5.442,23","5.359,18","","0,09%"
"20.08.2014","5.423,89","5.457,83","5.457,83","5.401,85","","-0,62%"
"19.08.2014","5.457,83","5.402,33","5.497,15","5.402,33","","1,03%"
"18.08.2014","5.402,33","5.298,44","5.402,33","5.298,44","","1,96%"
"15.08.2014","5.298,44","5.217,51","5.314,41","5.206,24","","1,55%"
"14.08.2014","5.217,51","5.258,73","5.289,52","5.211,21","","-0,78%"
"13.08.2014","5.258,73","5.285,97","5.285,97","5.195,62","","-0,52%"
"12.08.2014","5.285,97","5.264,11","5.300,47","5.250,86","","0,42%"
"11.08.2014","5.264,11","5.207,35","5.264,21","5.207,35","","1,09%"
"10.08.2014","5.207,35","5.207,35","5.207,35","5.207,35","","0,00%"
"08.08.2014","5.207,35","5.157,41","5.226,92","5.157,41","","0,97%"
"07.08.2014","5.157,41","5.220,91","5.250,19","5.152,76","","-1,22%"
"06.08.2014","5.220,91","5.162,62","5.232,50","5.145,22","","1,13%"
"05.08.2014","5.162,62","5.116,35","5.162,62","5.090,23","","0,90%"
"04.08.2014","5.116,35","5.048,27","5.116,35","5.048,27","","1,35%"
"02.08.2014","5.048,27","5.048,27","5.048,27","5.048,27","","0,00%"
"01.08.2014","5.048,27","5.137,23","5.144,53","5.041,43","","-1,73%"
"31.07.2014","5.137,23","5.135,10","5.137,42","5.096,10","","0,04%"
"30.07.2014","5.135,10","5.089,60","5.138,94","5.060,66","","0,89%"
"29.07.2014","5.089,60","5.034,91","5.124,14","5.034,91","","1,09%"
"28.07.2014","5.034,91","4.939,69","5.045,44","4.939,69","","1,93%"
"27.07.2014","4.939,69","4.939,69","4.939,69","4.939,69","","0,00%"
"25.07.2014","4.939,69","4.883,70","4.939,69","4.872,66","","1,15%"
"24.07.2014","4.883,70","4.923,29","4.925,75","4.807,49","","-0,80%"
"23.07.2014","4.923,29","4.985,33","4.996,18","4.904,36","","-1,24%"
"22.07.2014","4.985,33","4.920,30","4.985,33","4.904,39","","1,32%"
"21.07.2014","4.920,30","4.924,89","4.932,30","4.884,04","","-0,09%"
"20.07.2014","4.924,89","4.924,89","4.924,89","4.924,89","","0,00%"
"18.07.2014","4.924,89","4.962,50","4.970,13","4.914,09","","-0,76%"
"17.07.2014","4.962,50","5.001,55","5.007,69","4.927,52","","-0,78%"
"16.07.2014","5.001,55","5.067,58","5.075,03","4.976,84","","-1,30%"
"15.07.2014","5.067,58","5.090,37","5.100,39","5.039,56","","-0,45%"
"14.07.2014","5.090,37","5.047,40","5.090,37","5.006,12","","0,85%"
"12.07.2014","5.047,40","5.047,40","5.047,40","5.047,40","","0,00%"
"11.07.2014","5.047,40","5.039,70","5.061,24","5.005,76","","0,15%"
"10.07.2014","5.039,70","5.122,82","5.137,10","5.027,66","","-1,62%"
"09.07.2014","5.122,82","5.231,88","5.231,88","5.120,84","","-2,08%"
"08.07.2014","5.231,88","5.169,62","5.231,88","5.161,21","","1,20%"
"07.07.2014","5.169,62","5.182,84","5.189,28","5.141,24","","-0,26%"
"04.07.2014","5.182,84","5.202,28","5.208,87","5.159,47","","-0,37%"
"03.07.2014","5.202,28","5.199,55","5.221,06","5.167,58","","0,05%"
"02.07.2014","5.199,55","5.189,26","5.211,29","5.140,48","","0,20%"
"01.07.2014","5.189,26","5.098,04","5.201,51","5.088,38","","1,79%"
"30.06.2014","5.098,04","5.017,83","5.098,04","5.008,89","","1,60%"
"27.06.2014","5.017,83","4.992,70","5.047,94","4.985,57","","0,50%"
"26.06.2014","4.992,70","4.923,01","4.999,88","4.923,01","","1,42%"
"25.06.2014","4.923,01","4.983,36","4.983,36","4.911,07","","-1,21%"
"24.06.2014","4.983,36","4.963,89","4.988,32","4.945,27","","0,39%"
"23.06.2014","4.963,89","4.936,57","5.001,98","4.936,57","","0,55%"
"20.06.2014","4.936,57","4.888,40","4.940,27","4.858,75","","0,99%"
"19.06.2014","4.888,40","5.072,28","5.072,28","4.855,59","","-3,63%"
"18.06.2014","5.072,28","5.092,86","5.105,74","5.066,34","","-0,40%"
"17.06.2014","5.092,86","5.123,46","5.131,74","5.090,72","","-0,60%"
"16.06.2014","5.123,46","5.063,43","5.138,76","5.063,43","","1,19%"
